run_id,benchmark,method,noise_type,noise_rate,seed,bin_center,bin_acc,bin_conf,bin_count
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.5,0.5042735042735043,0.5178842941919962,117
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.5666666666666667,0.5151515151515151,0.5678268479126872,264
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.6333333333333333,0.6038461538461538,0.6342591278828107,260
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.7,0.5243445692883895,0.7008255918820699,267
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.7666666666666666,0.5962145110410094,0.7691761588072551,317
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.8333333333333334,0.5970149253731343,0.8334952401581095,402
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.9,0.6166077738515902,0.9030882387616188,566
cifar10n_taskil__c10n_worse__oracle__seed3,cifar10n_taskil,oracle,cifar10n:worse,0.389,3,0.9666666666666667,0.7719985749910937,0.9866367585726128,2807
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.03333333333333333,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.1,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.16666666666666669,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.23333333333333334,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.3,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.3666666666666667,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.43333333333333335,,,0
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.5,0.4409448818897638,0.5163742163049894,127
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.5666666666666667,0.508130081300813,0.5693790946549516,246
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.6333333333333333,0.49034749034749037,0.6343786286111044,259
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.7,0.6288659793814433,0.7025662842894748,291
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.7666666666666666,0.6637931034482759,0.766678411213831,348
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.8333333333333334,0.687793427230047,0.835214398556472,426
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.9,0.7109515260323159,0.9037468043863238,557
cifar10n_taskil__c10n_worse__oracle__seed4,cifar10n_taskil,oracle,cifar10n:worse,0.4,4,0.9666666666666667,0.8055353241077932,0.9852490264702607,2746
